en,f0,file,time
56.0,0.0,cy0127pw,1.4
53.0,0.0,cy0127pw,1.42
56.0,119.0,cy0127pw,1.44
61.0,187.0,cy0127pw,1.46
64.0,227.0,cy0127pw,1.48
64.0,218.0,cy0127pw,1.5
65.0,210.0,cy0127pw,1.52
65.0,203.0,cy0127pw,1.54
66.0,196.0,cy0127pw,1.56
65.0,193.0,cy0127pw,1.58
64.0,190.0,cy0127pw,1.6
63.0,189.0,cy0127pw,1.62
61.0,188.0,cy0127pw,1.64
60.0,188.0,cy0127pw,1.66
60.0,189.0,cy0127pw,1.68
59.0,189.0,cy0127pw,1.7
56.0,194.0,cy0127pw,1.72
48.0,196.0,cy0127pw,1.74
42.0,0.0,cy0127pw,1.76
44.0,0.0,cy0127pw,1.78
45.0,0.0,cy0127pw,1.8
45.0,0.0,cy0127pw,1.82
42.0,0.0,cy0127pw,1.84
40.0,0.0,cy0127pw,1.86
41.0,0.0,cy0127pw,1.88
40.0,0.0,cy0127pw,1.9
41.0,0.0,cy0127pw,1.92
43.0,0.0,cy0127pw,1.94
41.0,0.0,cy0127pw,1.96
41.0,0.0,cy0127pw,1.98
42.0,0.0,cy0127pw,2.0
0.0,0.0,cy0127pw,2.02
0.0,0.0,cy0127pw,2.04
0.0,0.0,cy0236at,0.02
0.0,0.0,cy0236at,0.04
55.0,0.0,cy0236at,0.06
54.0,0.0,cy0236at,0.08
55.0,0.0,cy0236at,0.1
55.0,0.0,cy0236at,0.12
55.0,0.0,cy0236at,0.14
53.0,0.0,cy0236at,0.16
54.0,0.0,cy0236at,0.18
54.0,0.0,cy0236at,0.2
54.0,0.0,cy0236at,0.22
54.0,0.0,cy0236at,0.24
53.0,0.0,cy0236at,0.26
56.0,0.0,cy0236at,0.28
58.0,0.0,cy0236at,0.3
57.0,0.0,cy0236at,0.32
55.0,0.0,cy0236at,0.34
55.0,0.0,cy0236at,0.36
55.0,0.0,cy0236at,0.38
56.0,0.0,cy0236at,0.4
55.0,0.0,cy0236at,0.42
54.0,0.0,cy0236at,0.44
55.0,0.0,cy0236at,0.46
55.0,0.0,cy0236at,0.48
53.0,0.0,cy0236at,0.5
53.0,0.0,cy0236at,0.52
53.0,0.0,cy0236at,0.54
53.0,0.0,cy0236at,0.56
56.0,0.0,cy0236at,0.58
55.0,0.0,cy0236at,0.6
56.0,0.0,cy0236at,0.62
55.0,0.0,cy0236at,0.64
54.0,0.0,cy0236at,0.66
55.0,0.0,cy0236at,0.68
64.0,0.0,cy0236at,0.7
78.0,301.0,cy0236at,0.72
85.0,373.0,cy0236at,0.74
88.0,426.0,cy0236at,0.76
82.0,436.0,cy0236at,0.78
69.0,426.0,cy0236at,0.8
60.0,0.0,cy0236at,0.82
73.0,0.0,cy0236at,0.84
77.0,0.0,cy0236at,0.86
83.0,447.0,cy0236at,0.88
81.0,396.0,cy0236at,0.9
74.0,355.0,cy0236at,0.92
59.0,0.0,cy0236at,0.94
56.0,0.0,cy0236at,0.96
54.0,0.0,cy0236at,0.98
62.0,0.0,cy0236at,1.0
70.0,0.0,cy0236at,1.02
71.0,170.0,cy0236at,1.04
75.0,179.0,cy0236at,1.06
72.0,170.0,cy0236at,1.08
69.0,0.0,cy0236at,1.1
69.0,0.0,cy0236at,1.12
70.0,0.0,cy0236at,1.14
71.0,0.0,cy0236at,1.16
68.0,0.0,cy0236at,1.18
64.0,0.0,cy0236at,1.2
60.0,0.0,cy0236at,1.22
60.0,0.0,cy0236at,1.24
61.0,0.0,cy0236at,1.26
65.0,0.0,cy0236at,1.28
67.0,0.0,cy0236at,1.3
81.0,282.0,cy0236at,1.32
89.0,309.0,cy0236at,1.34
90.0,344.0,cy0236at,1.36
88.0,368.0,cy0236at,1.38
83.0,381.0,cy0236at,1.4
80.0,396.0,cy0236at,1.42
77.0,396.0,cy0236at,1.44
77.0,390.0,cy0236at,1.46
78.0,358.0,cy0236at,1.48
79.0,310.0,cy0236at,1.5
78.0,252.0,cy0236at,1.52
78.0,0.0,cy0236at,1.54
76.0,0.0,cy0236at,1.56
73.0,0.0,cy0236at,1.58
70.0,0.0,cy0236at,1.6
65.0,0.0,cy0236at,1.62
58.0,0.0,cy0236at,1.64
57.0,0.0,cy0236at,1.66
59.0,0.0,cy0236at,1.68
60.0,0.0,cy0236at,1.7
0.0,0.0,cy0236at,1.72
0.0,0.0,cy0236at,1.74
0.0,0.0,je0480pw,0.02
43.0,0.0,je0480pw,0.04
48.0,0.0,je0480pw,0.06
52.0,0.0,je0480pw,0.08
46.0,0.0,je0480pw,0.1
45.0,0.0,je0480pw,0.12
43.0,0.0,je0480pw,0.14
43.0,0.0,je0480pw,0.16
44.0,0.0,je0480pw,0.18
46.0,0.0,je0480pw,0.2
52.0,0.0,je0480pw,0.22
56.0,0.0,je0480pw,0.24
75.0,0.0,je0480pw,0.26
82.0,0.0,je0480pw,0.28
79.0,0.0,je0480pw,0.3
78.0,0.0,je0480pw,0.32
73.0,321.0,je0480pw,0.34
65.0,288.0,je0480pw,0.36
60.0,252.0,je0480pw,0.38
62.0,263.0,je0480pw,0.4
66.0,260.0,je0480pw,0.42
69.0,226.0,je0480pw,0.44
72.0,181.0,je0480pw,0.46
71.0,158.0,je0480pw,0.48
66.0,0.0,je0480pw,0.5
62.0,0.0,je0480pw,0.52
51.0,0.0,je0480pw,0.54
44.0,0.0,je0480pw,0.56
44.0,0.0,je0480pw,0.58
44.0,0.0,je0480pw,0.6
43.0,0.0,je0480pw,0.62
43.0,0.0,je0480pw,0.64
63.0,0.0,je0480pw,0.66
72.0,197.0,je0480pw,0.68
68.0,206.0,je0480pw,0.7
61.0,216.0,je0480pw,0.72
51.0,0.0,je0480pw,0.74
48.0,0.0,je0480pw,0.76
45.0,0.0,je0480pw,0.78
46.0,0.0,je0480pw,0.8
61.0,0.0,je0480pw,0.82
74.0,292.0,je0480pw,0.84
78.0,253.0,je0480pw,0.86
80.0,235.0,je0480pw,0.88
79.0,228.0,je0480pw,0.9
75.0,219.0,je0480pw,0.92
67.0,206.0,je0480pw,0.94
58.0,0.0,je0480pw,0.96
55.0,0.0,je0480pw,0.98
52.0,0.0,je0480pw,1.0
47.0,0.0,je0480pw,1.02
44.0,0.0,je0480pw,1.04
44.0,0.0,je0480pw,1.06
44.0,0.0,je0480pw,1.08
44.0,0.0,je0480pw,1.1
45.0,0.0,je0480pw,1.12
43.0,0.0,je0480pw,1.14
57.0,0.0,je0480pw,1.16
73.0,249.0,je0480pw,1.18
79.0,231.0,je0480pw,1.2
81.0,216.0,je0480pw,1.22
83.0,202.0,je0480pw,1.24
83.0,184.0,je0480pw,1.26
81.0,169.0,je0480pw,1.28
77.0,0.0,je0480pw,1.3
76.0,511.0,je0480pw,1.32
70.0,510.0,je0480pw,1.34
57.0,0.0,je0480pw,1.36
57.0,0.0,je0480pw,1.38
46.0,0.0,je0480pw,1.4
44.0,0.0,je0480pw,1.42
45.0,0.0,je0480pw,1.44
43.0,0.0,je0480pw,1.46
44.0,0.0,je0480pw,1.48
0.0,0.0,je0480pw,1.5
0.0,0.0,je0480pw,1.52
0.0,0.0,li0430ap,0.02
39.0,0.0,li0430ap,0.04
38.0,0.0,li0430ap,0.06
38.0,0.0,li0430ap,0.08
38.0,0.0,li0430ap,0.1
41.0,0.0,li0430ap,0.12
39.0,0.0,li0430ap,0.14
40.0,0.0,li0430ap,0.16
42.0,0.0,li0430ap,0.18
51.0,0.0,li0430ap,0.2
54.0,0.0,li0430ap,0.22
55.0,0.0,li0430ap,0.24
53.0,0.0,li0430ap,0.26
50.0,0.0,li0430ap,0.28
45.0,0.0,li0430ap,0.3
40.0,0.0,li0430ap,0.32
40.0,0.0,li0430ap,0.34
41.0,0.0,li0430ap,0.36
42.0,0.0,li0430ap,0.38
42.0,0.0,li0430ap,0.4
42.0,0.0,li0430ap,0.42
40.0,0.0,li0430ap,0.44
42.0,0.0,li0430ap,0.46
43.0,0.0,li0430ap,0.48
41.0,0.0,li0430ap,0.5
43.0,0.0,li0430ap,0.52
43.0,0.0,li0430ap,0.54
43.0,0.0,li0430ap,0.56
42.0,0.0,li0430ap,0.58
41.0,0.0,li0430ap,0.6
42.0,0.0,li0430ap,0.62
41.0,0.0,li0430ap,0.64
42.0,0.0,li0430ap,0.66
42.0,0.0,li0430ap,0.68
43.0,0.0,li0430ap,0.7
44.0,0.0,li0430ap,0.72
42.0,0.0,li0430ap,0.74
39.0,0.0,li0430ap,0.76
41.0,0.0,li0430ap,0.78
42.0,0.0,li0430ap,0.8
43.0,0.0,li0430ap,0.82
46.0,0.0,li0430ap,0.84
58.0,312.0,li0430ap,0.86
68.0,302.0,li0430ap,0.88
71.0,311.0,li0430ap,0.9
72.0,324.0,li0430ap,0.92
74.0,334.0,li0430ap,0.94
74.0,342.0,li0430ap,0.96
74.0,349.0,li0430ap,0.98
74.0,358.0,li0430ap,1.0
74.0,366.0,li0430ap,1.02
73.0,372.0,li0430ap,1.04
73.0,376.0,li0430ap,1.06
74.0,379.0,li0430ap,1.08
74.0,382.0,li0430ap,1.1
74.0,386.0,li0430ap,1.12
74.0,391.0,li0430ap,1.14
74.0,394.0,li0430ap,1.16
74.0,394.0,li0430ap,1.18
74.0,389.0,li0430ap,1.2
74.0,384.0,li0430ap,1.22
74.0,380.0,li0430ap,1.24
74.0,378.0,li0430ap,1.26
74.0,377.0,li0430ap,1.28
73.0,376.0,li0430ap,1.3
73.0,373.0,li0430ap,1.32
72.0,365.0,li0430ap,1.34
72.0,356.0,li0430ap,1.36
71.0,347.0,li0430ap,1.38
71.0,337.0,li0430ap,1.4
71.0,329.0,li0430ap,1.42
70.0,318.0,li0430ap,1.44
68.0,300.0,li0430ap,1.46
67.0,285.0,li0430ap,1.48
66.0,272.0,li0430ap,1.5
66.0,260.0,li0430ap,1.52
67.0,246.0,li0430ap,1.54
67.0,236.0,li0430ap,1.56
67.0,229.0,li0430ap,1.58
67.0,224.0,li0430ap,1.6
67.0,220.0,li0430ap,1.62
66.0,216.0,li0430ap,1.64
65.0,212.0,li0430ap,1.66
64.0,208.0,li0430ap,1.68
62.0,203.0,li0430ap,1.7
59.0,201.0,li0430ap,1.72
56.0,204.0,li0430ap,1.74
48.0,0.0,li0430ap,1.76
43.0,0.0,li0430ap,1.78
43.0,0.0,li0430ap,1.8
42.0,0.0,li0430ap,1.82
41.0,0.0,li0430ap,1.84
41.0,0.0,li0430ap,1.86
41.0,0.0,li0430ap,1.88
41.0,0.0,li0430ap,1.9
42.0,0.0,li0430ap,1.92
41.0,0.0,li0430ap,1.94
43.0,0.0,li0430ap,1.96
47.0,0.0,li0430ap,1.98
44.0,0.0,li0430ap,2.0
0.0,0.0,li0430ap,2.02
0.0,0.0,li0430ap,2.04
0.0,0.0,li0450pw,0.02
0.0,0.0,li0450pw,0.04
38.0,0.0,li0450pw,0.06
40.0,0.0,li0450pw,0.08
40.0,0.0,li0450pw,0.1
39.0,0.0,li0450pw,0.12
40.0,0.0,li0450pw,0.14
40.0,0.0,li0450pw,0.16
40.0,0.0,li0450pw,0.18
40.0,0.0,li0450pw,0.2
40.0,0.0,li0450pw,0.22
39.0,0.0,li0450pw,0.24
38.0,0.0,li0450pw,0.26
40.0,0.0,li0450pw,0.28
39.0,0.0,li0450pw,0.3
39.0,0.0,li0450pw,0.32
40.0,0.0,li0450pw,0.34
40.0,0.0,li0450pw,0.36
40.0,0.0,li0450pw,0.38
39.0,0.0,li0450pw,0.4
40.0,0.0,li0450pw,0.42
40.0,0.0,li0450pw,0.44
39.0,0.0,li0450pw,0.46
40.0,0.0,li0450pw,0.48
40.0,0.0,li0450pw,0.5
39.0,0.0,li0450pw,0.52
39.0,0.0,li0450pw,0.54
39.0,0.0,li0450pw,0.56
38.0,0.0,li0450pw,0.58
41.0,0.0,li0450pw,0.6
43.0,0.0,li0450pw,0.62
41.0,0.0,li0450pw,0.64
41.0,0.0,li0450pw,0.66
42.0,0.0,li0450pw,0.68
43.0,0.0,li0450pw,0.7
43.0,0.0,li0450pw,0.72
41.0,0.0,li0450pw,0.74
41.0,0.0,li0450pw,0.76
41.0,0.0,li0450pw,0.78
40.0,0.0,li0450pw,0.8
40.0,0.0,li0450pw,0.82
42.0,0.0,li0450pw,0.84
42.0,0.0,li0450pw,0.86
42.0,0.0,li0450pw,0.88
40.0,0.0,li0450pw,0.9
41.0,0.0,li0450pw,0.92
58.0,221.0,li0450pw,0.94
64.0,213.0,li0450pw,0.96
63.0,204.0,li0450pw,0.98
75.0,239.0,li0450pw,1.0
78.0,224.0,li0450pw,1.02
78.0,210.0,li0450pw,1.04
76.0,200.0,li0450pw,1.06
75.0,197.0,li0450pw,1.08
74.0,197.0,li0450pw,1.1
74.0,198.0,li0450pw,1.12
73.0,199.0,li0450pw,1.14
71.0,199.0,li0450pw,1.16
61.0,198.0,li0450pw,1.18
44.0,0.0,li0450pw,1.2
44.0,0.0,li0450pw,1.22
50.0,0.0,li0450pw,1.24
59.0,201.0,li0450pw,1.26
65.0,192.0,li0450pw,1.28
67.0,187.0,li0450pw,1.3
67.0,182.0,li0450pw,1.32
67.0,179.0,li0450pw,1.34
66.0,175.0,li0450pw,1.36
65.0,173.0,li0450pw,1.38
64.0,170.0,li0450pw,1.4
59.0,165.0,li0450pw,1.42
51.0,0.0,li0450pw,1.44
44.0,0.0,li0450pw,1.46
45.0,0.0,li0450pw,1.48
57.0,0.0,li0450pw,1.5
63.0,171.0,li0450pw,1.52
64.0,167.0,li0450pw,1.54
63.0,165.0,li0450pw,1.56
63.0,165.0,li0450pw,1.58
62.0,166.0,li0450pw,1.6
61.0,169.0,li0450pw,1.62
59.0,170.0,li0450pw,1.64
57.0,171.0,li0450pw,1.66
53.0,175.0,li0450pw,1.68
47.0,0.0,li0450pw,1.7
43.0,0.0,li0450pw,1.72
43.0,0.0,li0450pw,1.74
41.0,0.0,li0450pw,1.76
42.0,0.0,li0450pw,1.78
39.0,0.0,li0450pw,1.8
40.0,0.0,li0450pw,1.82
41.0,0.0,li0450pw,1.84
42.0,0.0,li0450pw,1.86
40.0,0.0,li0450pw,1.88
38.0,0.0,li0450pw,1.9
38.0,0.0,li0450pw,1.92
37.0,0.0,li0450pw,1.94
39.0,0.0,li0450pw,1.96
39.0,0.0,li0450pw,1.98
39.0,0.0,li0450pw,2.0
38.0,0.0,li0450pw,2.02
38.0,0.0,li0450pw,2.04
39.0,0.0,li0450pw,2.06
40.0,0.0,li0450pw,2.08
40.0,0.0,li0450pw,2.1
41.0,0.0,li0450pw,2.12
40.0,0.0,li0450pw,2.14
40.0,0.0,li0450pw,2.16
41.0,0.0,li0450pw,2.18
40.0,0.0,li0450pw,2.2
39.0,0.0,li0450pw,2.22
38.0,0.0,li0450pw,2.24
38.0,0.0,li0450pw,2.26
0.0,0.0,li0450pw,2.28
0.0,0.0,li0450pw,2.3
0.0,0.0,li0357at,0.02
41.0,0.0,li0357at,0.04
41.0,0.0,li0357at,0.06
41.0,0.0,li0357at,0.08
42.0,0.0,li0357at,0.1
42.0,0.0,li0357at,0.12
40.0,0.0,li0357at,0.14
40.0,0.0,li0357at,0.16
39.0,0.0,li0357at,0.18
41.0,0.0,li0357at,0.2
40.0,0.0,li0357at,0.22
41.0,0.0,li0357at,0.24
44.0,0.0,li0357at,0.26
41.0,0.0,li0357at,0.28
41.0,0.0,li0357at,0.3
42.0,0.0,li0357at,0.32
42.0,0.0,li0357at,0.34
43.0,0.0,li0357at,0.36
45.0,0.0,li0357at,0.38
42.0,0.0,li0357at,0.4
44.0,0.0,li0357at,0.42
45.0,0.0,li0357at,0.44
44.0,0.0,li0357at,0.46
43.0,0.0,li0357at,0.48
42.0,0.0,li0357at,0.5
42.0,0.0,li0357at,0.52
42.0,0.0,li0357at,0.54
43.0,0.0,li0357at,0.56
42.0,0.0,li0357at,0.58
41.0,0.0,li0357at,0.6
41.0,0.0,li0357at,0.62
41.0,0.0,li0357at,0.64
41.0,0.0,li0357at,0.66
43.0,0.0,li0357at,0.68
44.0,0.0,li0357at,0.7
43.0,0.0,li0357at,0.72
41.0,0.0,li0357at,0.74
42.0,0.0,li0357at,0.76
42.0,0.0,li0357at,0.78
41.0,0.0,li0357at,0.8
40.0,0.0,li0357at,0.82
42.0,0.0,li0357at,0.84
41.0,0.0,li0357at,0.86
42.0,0.0,li0357at,0.88
41.0,0.0,li0357at,0.9
40.0,0.0,li0357at,0.92
39.0,0.0,li0357at,0.94
42.0,0.0,li0357at,0.96
56.0,0.0,li0357at,0.98
69.0,324.0,li0357at,1.0
74.0,333.0,li0357at,1.02
75.0,340.0,li0357at,1.04
74.0,340.0,li0357at,1.06
72.0,330.0,li0357at,1.08
70.0,313.0,li0357at,1.1
65.0,291.0,li0357at,1.12
51.0,0.0,li0357at,1.14
48.0,0.0,li0357at,1.16
58.0,0.0,li0357at,1.18
62.0,0.0,li0357at,1.2
73.0,317.0,li0357at,1.22
76.0,311.0,li0357at,1.24
75.0,308.0,li0357at,1.26
71.0,296.0,li0357at,1.28
60.0,0.0,li0357at,1.3
53.0,180.0,li0357at,1.32
52.0,183.0,li0357at,1.34
51.0,0.0,li0357at,1.36
63.0,307.0,li0357at,1.38
69.0,301.0,li0357at,1.4
71.0,300.0,li0357at,1.42
72.0,304.0,li0357at,1.44
73.0,303.0,li0357at,1.46
72.0,304.0,li0357at,1.48
70.0,303.0,li0357at,1.5
68.0,299.0,li0357at,1.52
61.0,288.0,li0357at,1.54
48.0,0.0,li0357at,1.56
40.0,0.0,li0357at,1.58
39.0,0.0,li0357at,1.6
37.0,0.0,li0357at,1.62
36.0,0.0,li0357at,1.64
39.0,0.0,li0357at,1.66
39.0,0.0,li0357at,1.68
39.0,0.0,li0357at,1.7
38.0,0.0,li0357at,1.72
39.0,0.0,li0357at,1.74
41.0,0.0,li0357at,1.76
41.0,0.0,li0357at,1.78
41.0,0.0,li0357at,1.8
41.0,0.0,li0357at,1.82
43.0,0.0,li0357at,1.84
42.0,0.0,li0357at,1.86
43.0,0.0,li0357at,1.88
43.0,0.0,li0357at,1.9
43.0,0.0,li0357at,1.92
42.0,0.0,li0357at,1.94
42.0,0.0,li0357at,1.96
43.0,0.0,li0357at,1.98
42.0,0.0,li0357at,2.0
45.0,0.0,li0357at,2.02
51.0,0.0,li0357at,2.04
67.0,336.0,li0357at,2.06
74.0,332.0,li0357at,2.08
75.0,338.0,li0357at,2.1
75.0,328.0,li0357at,2.12
75.0,305.0,li0357at,2.14
74.0,279.0,li0357at,2.16
72.0,266.0,li0357at,2.18
71.0,263.0,li0357at,2.2
72.0,269.0,li0357at,2.22
76.0,283.0,li0357at,2.24
75.0,289.0,li0357at,2.26
69.0,279.0,li0357at,2.28
55.0,280.0,li0357at,2.3
46.0,0.0,li0357at,2.32
53.0,0.0,li0357at,2.34
54.0,0.0,li0357at,2.36
51.0,0.0,li0357at,2.38
61.0,367.0,li0357at,2.4
73.0,365.0,li0357at,2.42
75.0,375.0,li0357at,2.44
75.0,384.0,li0357at,2.46
74.0,381.0,li0357at,2.48
75.0,359.0,li0357at,2.5
76.0,317.0,li0357at,2.52
74.0,260.0,li0357at,2.54
73.0,229.0,li0357at,2.56
68.0,222.0,li0357at,2.58
61.0,220.0,li0357at,2.6
55.0,218.0,li0357at,2.62
48.0,0.0,li0357at,2.64
43.0,0.0,li0357at,2.66
41.0,0.0,li0357at,2.68
40.0,0.0,li0357at,2.7
40.0,0.0,li0357at,2.72
41.0,0.0,li0357at,2.74
40.0,0.0,li0357at,2.76
40.0,0.0,li0357at,2.78
40.0,0.0,li0357at,2.8
38.0,0.0,li0357at,2.82
39.0,0.0,li0357at,2.84
39.0,0.0,li0357at,2.86
39.0,0.0,li0357at,2.88
41.0,0.0,li0357at,2.9
41.0,0.0,li0357at,2.92
42.0,0.0,li0357at,2.94
42.0,0.0,li0357at,2.96
41.0,0.0,li0357at,2.98
41.0,0.0,li0357at,3.0
41.0,0.0,li0357at,3.02
42.0,0.0,li0357at,3.04
41.0,0.0,li0357at,3.06
40.0,0.0,li0357at,3.08
41.0,0.0,li0357at,3.1
42.0,0.0,li0357at,3.12
41.0,0.0,li0357at,3.14
40.0,0.0,li0357at,3.16
41.0,0.0,li0357at,3.18
40.0,0.0,li0357at,3.2
40.0,0.0,li0357at,3.22
41.0,0.0,li0357at,3.24
38.0,0.0,li0357at,3.26
35.0,0.0,li0357at,3.28
0.0,0.0,li0357at,3.3
0.0,0.0,li0357at,3.32
0.0,0.0,li1364pw,0.02
0.0,0.0,li1364pw,0.04
40.0,0.0,li1364pw,0.06
51.0,0.0,li1364pw,0.08
59.0,0.0,li1364pw,0.1
54.0,0.0,li1364pw,0.12
47.0,0.0,li1364pw,0.14
43.0,0.0,li1364pw,0.16
44.0,0.0,li1364pw,0.18
43.0,0.0,li1364pw,0.2
41.0,0.0,li1364pw,0.22
48.0,0.0,li1364pw,0.24
45.0,0.0,li1364pw,0.26
42.0,0.0,li1364pw,0.28
42.0,0.0,li1364pw,0.3
42.0,0.0,li1364pw,0.32
41.0,0.0,li1364pw,0.34
38.0,0.0,li1364pw,0.36
37.0,0.0,li1364pw,0.38
38.0,0.0,li1364pw,0.4
38.0,0.0,li1364pw,0.42
39.0,0.0,li1364pw,0.44
42.0,0.0,li1364pw,0.46
40.0,0.0,li1364pw,0.48
39.0,0.0,li1364pw,0.5
38.0,0.0,li1364pw,0.52
40.0,0.0,li1364pw,0.54
42.0,0.0,li1364pw,0.56
41.0,0.0,li1364pw,0.58
41.0,0.0,li1364pw,0.6
39.0,0.0,li1364pw,0.62
39.0,0.0,li1364pw,0.64
39.0,0.0,li1364pw,0.66
39.0,0.0,li1364pw,0.68
38.0,0.0,li1364pw,0.7
39.0,0.0,li1364pw,0.72
40.0,0.0,li1364pw,0.74
41.0,0.0,li1364pw,0.76
45.0,0.0,li1364pw,0.78
45.0,0.0,li1364pw,0.8
42.0,0.0,li1364pw,0.82
40.0,0.0,li1364pw,0.84
44.0,0.0,li1364pw,0.86
56.0,0.0,li1364pw,0.88
55.0,0.0,li1364pw,0.9
56.0,0.0,li1364pw,0.92
69.0,241.0,li1364pw,0.94
74.0,238.0,li1364pw,0.96
76.0,236.0,li1364pw,0.98
76.0,240.0,li1364pw,1.0
77.0,233.0,li1364pw,1.02
77.0,222.0,li1364pw,1.04
75.0,205.0,li1364pw,1.06
74.0,196.0,li1364pw,1.08
73.0,183.0,li1364pw,1.1
70.0,175.0,li1364pw,1.12
65.0,171.0,li1364pw,1.14
63.0,171.0,li1364pw,1.16
60.0,167.0,li1364pw,1.18
52.0,0.0,li1364pw,1.2
51.0,0.0,li1364pw,1.22
59.0,0.0,li1364pw,1.24
56.0,0.0,li1364pw,1.26
59.0,0.0,li1364pw,1.28
68.0,190.0,li1364pw,1.3
68.0,184.0,li1364pw,1.32
62.0,174.0,li1364pw,1.34
52.0,0.0,li1364pw,1.36
43.0,0.0,li1364pw,1.38
47.0,0.0,li1364pw,1.4
50.0,0.0,li1364pw,1.42
62.0,214.0,li1364pw,1.44
67.0,198.0,li1364pw,1.46
68.0,199.0,li1364pw,1.48
68.0,195.0,li1364pw,1.5
68.0,195.0,li1364pw,1.52
66.0,195.0,li1364pw,1.54
64.0,197.0,li1364pw,1.56
60.0,0.0,li1364pw,1.58
51.0,0.0,li1364pw,1.6
43.0,0.0,li1364pw,1.62
38.0,0.0,li1364pw,1.64
37.0,0.0,li1364pw,1.66
39.0,0.0,li1364pw,1.68
38.0,0.0,li1364pw,1.7
35.0,0.0,li1364pw,1.72
36.0,0.0,li1364pw,1.74
36.0,0.0,li1364pw,1.76
39.0,0.0,li1364pw,1.78
40.0,0.0,li1364pw,1.8
39.0,0.0,li1364pw,1.82
37.0,0.0,li1364pw,1.84
38.0,0.0,li1364pw,1.86
37.0,0.0,li1364pw,1.88
38.0,0.0,li1364pw,1.9
43.0,0.0,li1364pw,1.92
51.0,0.0,li1364pw,1.94
52.0,0.0,li1364pw,1.96
45.0,0.0,li1364pw,1.98
41.0,0.0,li1364pw,2.0
39.0,0.0,li1364pw,2.02
41.0,0.0,li1364pw,2.04
58.0,0.0,li1364pw,2.06
74.0,0.0,li1364pw,2.08
78.0,219.0,li1364pw,2.1
78.0,206.0,li1364pw,2.12
77.0,202.0,li1364pw,2.14
76.0,202.0,li1364pw,2.16
72.0,198.0,li1364pw,2.18
61.0,0.0,li1364pw,2.2
45.0,0.0,li1364pw,2.22
41.0,0.0,li1364pw,2.24
41.0,0.0,li1364pw,2.26
51.0,0.0,li1364pw,2.28
63.0,0.0,li1364pw,2.3
67.0,177.0,li1364pw,2.32
64.0,175.0,li1364pw,2.34
58.0,0.0,li1364pw,2.36
54.0,0.0,li1364pw,2.38
46.0,0.0,li1364pw,2.4
41.0,0.0,li1364pw,2.42
41.0,0.0,li1364pw,2.44
39.0,0.0,li1364pw,2.46
38.0,0.0,li1364pw,2.48
39.0,0.0,li1364pw,2.5
40.0,0.0,li1364pw,2.52
0.0,0.0,li1364pw,2.54
0.0,0.0,li1364pw,2.56
0.0,0.0,li0301ap,0.02
42.0,0.0,li0301ap,0.04
42.0,0.0,li0301ap,0.06
41.0,0.0,li0301ap,0.08
41.0,0.0,li0301ap,0.1
41.0,0.0,li0301ap,0.12
41.0,0.0,li0301ap,0.14
42.0,0.0,li0301ap,0.16
43.0,0.0,li0301ap,0.18
43.0,0.0,li0301ap,0.2
41.0,0.0,li0301ap,0.22
43.0,0.0,li0301ap,0.24
42.0,0.0,li0301ap,0.26
39.0,0.0,li0301ap,0.28
35.0,0.0,li0301ap,0.3
36.0,0.0,li0301ap,0.32
38.0,0.0,li0301ap,0.34
39.0,0.0,li0301ap,0.36
39.0,0.0,li0301ap,0.38
39.0,0.0,li0301ap,0.4
41.0,0.0,li0301ap,0.42
41.0,0.0,li0301ap,0.44
41.0,0.0,li0301ap,0.46
41.0,0.0,li0301ap,0.48
40.0,0.0,li0301ap,0.5
42.0,0.0,li0301ap,0.52
41.0,0.0,li0301ap,0.54
39.0,0.0,li0301ap,0.56
37.0,0.0,li0301ap,0.58
38.0,0.0,li0301ap,0.6
39.0,0.0,li0301ap,0.62
40.0,0.0,li0301ap,0.64
42.0,0.0,li0301ap,0.66
44.0,0.0,li0301ap,0.68
40.0,0.0,li0301ap,0.7
41.0,0.0,li0301ap,0.72
43.0,0.0,li0301ap,0.74
43.0,0.0,li0301ap,0.76
42.0,0.0,li0301ap,0.78
40.0,0.0,li0301ap,0.8
42.0,0.0,li0301ap,0.82
44.0,0.0,li0301ap,0.84
42.0,0.0,li0301ap,0.86
42.0,0.0,li0301ap,0.88
42.0,0.0,li0301ap,0.9
40.0,0.0,li0301ap,0.92
41.0,0.0,li0301ap,0.94
42.0,0.0,li0301ap,0.96
42.0,0.0,li0301ap,0.98
45.0,0.0,li0301ap,1.0
44.0,0.0,li0301ap,1.02
42.0,0.0,li0301ap,1.04
41.0,0.0,li0301ap,1.06
40.0,0.0,li0301ap,1.08
40.0,0.0,li0301ap,1.1
40.0,0.0,li0301ap,1.12
42.0,0.0,li0301ap,1.14
40.0,0.0,li0301ap,1.16
40.0,0.0,li0301ap,1.18
49.0,0.0,li0301ap,1.2
62.0,274.0,li0301ap,1.22
68.0,280.0,li0301ap,1.24
72.0,291.0,li0301ap,1.26
72.0,305.0,li0301ap,1.28
73.0,328.0,li0301ap,1.3
73.0,350.0,li0301ap,1.32
73.0,366.0,li0301ap,1.34
72.0,377.0,li0301ap,1.36
70.0,378.0,li0301ap,1.38
64.0,362.0,li0301ap,1.4
51.0,0.0,li0301ap,1.42
48.0,0.0,li0301ap,1.44
49.0,0.0,li0301ap,1.46
43.0,0.0,li0301ap,1.48
44.0,0.0,li0301ap,1.5
46.0,0.0,li0301ap,1.52
49.0,354.0,li0301ap,1.54
